<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.06.12	14:00:00	160692.13	162027.03	160662.23	162013.24	450	0	4137
2024.06.12	14:15:00	161992.32	162067.29	161232.38	161482.29	450	0	4137
2024.06.12	14:30:00	161438.25	161716.44	160600.03	161082.55	450	0	4137
2024.06.12	14:45:00	161056.36	161387.47	160452.11	160452.11	450	0	4137
2024.06.12	15:00:00	160435.07	160446.00	158872.19	159007.59	450	0	4137
2024.06.12	15:15:00	159001.72	159433.19	158737.32	159187.31	450	0	4137
2024.06.12	15:30:00	159162.47	159939.22	159052.57	159726.30	450	0	4137
2024.06.12	15:45:00	159750.15	159889.71	158900.49	159467.18	450	0	4137
2024.06.12	16:00:00	159470.29	159982.34	159340.16	159525.77	450	0	4137
2024.06.12	16:15:00	159548.27	159761.16	158886.86	159429.89	450	0	4137
2024.06.12	16:30:00	159457.69	159529.71	158689.70	158854.78	450	0	4137
2024.06.12	16:45:00	158854.22	158897.66	158284.64	158686.65	450	0	4137
2024.06.12	17:00:00	158686.26	159259.19	158045.14	158821.47	450	0	4137
2024.06.12	17:15:00	158803.63	159203.92	158366.94	158504.99	449	0	4137
2024.06.12	17:30:00	158512.70	158654.72	157810.81	158008.68	450	0	4137
2024.06.12	17:45:00	157974.71	158318.98	157277.06	157636.74	450	0	4137
2024.06.12	18:00:00	157599.18	159409.67	157595.67	159278.52	450	0	4137
2024.06.12	18:15:00	159231.78	159492.58	158755.13	158779.35	450	0	4137
2024.06.12	18:30:00	158785.30	159900.45	158573.11	159632.30	450	0	4137
2024.06.12	18:45:00	159676.54	160073.53	158079.54	158123.67	450	0	4137
2024.06.12	19:00:00	158125.17	158611.46	157884.86	158258.46	450	0	4137
2024.06.12	19:15:00	158289.19	158908.48	157981.38	158737.62	450	0	4137
2024.06.12	19:30:00	158763.89	159352.06	158212.15	158783.20	450	0	4137
2024.06.12	19:45:00	158768.44	158780.56	157590.08	157609.75	450	0	4137
2024.06.12	20:00:00	157608.37	157718.79	157172.70	157318.40	450	0	4137
2024.06.12	20:15:00	157286.31	157946.39	157239.12	157677.26	450	0	4137
2024.06.12	20:30:00	157680.32	158272.45	157321.34	158100.49	450	0	4137
2024.06.12	20:45:00	158138.95	158614.10	157558.12	158528.13	450	0	4137
2024.06.12	21:00:00	158502.66	159793.43	158319.44	159219.27	450	0	4137
2024.06.12	21:15:00	159238.76	159743.40	158866.84	159039.50	450	0	4137
2024.06.12	21:30:00	159078.82	159249.92	158252.46	158252.46	450	0	4137
2024.06.12	21:45:00	158256.99	159568.85	158141.69	159563.78	450	0	4137
2024.06.12	22:00:00	159543.87	160175.92	159113.06	159286.44	450	0	4137
2024.06.12	22:15:00	159266.75	159874.58	158832.22	159733.29	450	0	4137
2024.06.12	22:30:00	159780.79	159822.62	158906.20	159488.82	450	0	4137
2024.06.12	22:45:00	159442.37	159483.87	158604.82	158640.76	450	0	4137
2024.06.12	23:00:00	158703.83	159318.30	158291.34	158941.49	450	0	4137
2024.06.12	23:15:00	158944.49	160051.38	158883.11	159941.42	450	0	4137
2024.06.12	23:30:00	159912.97	161209.63	159781.81	160925.64	450	0	4137
2024.06.12	23:45:00	160909.67	161215.30	160528.26	160821.44	450	0	4137
2024.06.13	00:00:00	160791.53	161329.21	160547.16	160575.41	450	0	4137
2024.06.13	00:15:00	160585.22	160749.91	159805.13	160339.66	450	0	4137
2024.06.13	00:30:00	160266.65	160834.36	159847.78	160202.44	450	0	4137
2024.06.13	00:45:00	160191.53	160248.18	158961.23	158973.27	450	0	4137
2024.06.13	01:00:00	159026.46	159036.52	158414.67	158758.93	450	0	4137
2024.06.13	01:15:00	158758.20	159056.10	158404.88	158680.81	450	0	4137
2024.06.13	01:30:00	158707.98	158888.58	158334.20	158704.10	450	0	4137
2024.06.13	01:45:00	158689.97	158784.66	158016.16	158360.67	450	0	4137
2024.06.13	02:00:00	158356.24	158823.22	158093.24	158593.84	450	0	4137
2024.06.13	02:15:00	158592.16	158995.04	158247.01	158619.77	450	0	4137
2024.06.13	02:30:00	158614.89	158649.33	157695.08	157731.96	450	0	4137
2024.06.13	02:45:00	157683.70	157922.67	156942.73	157162.79	450	0	4137
2024.06.13	03:00:00	157199.47	157844.84	156940.49	157133.50	450	0	4137
2024.06.13	03:15:00	157124.33	157304.47	156552.53	157199.43	449	0	4137
2024.06.13	03:30:00	157178.04	157761.43	156821.36	157761.08	449	0	4137
2024.06.13	03:45:00	157762.76	158348.60	157462.46	158132.26	450	0	4137
2024.06.13	04:00:00	158128.49	158136.54	157465.89	157715.68	450	0	4137
2024.06.13	04:15:00	157692.97	158168.42	157134.55	157509.70	450	0	4137
2024.06.13	04:30:00	157544.27	158055.02	157389.59	157709.22	450	0	4137
2024.06.13	04:45:00	157718.80	158172.59	157436.05	157695.09	450	0	4137
2024.06.13	05:00:00	157741.74	158242.77	157461.84	158073.22	450	0	4137
2024.06.13	05:15:00	158075.00	158717.05	157939.74	158421.47	450	0	4137
2024.06.13	05:30:00	158413.27	159058.01	158238.06	158753.17	450	0	4137
2024.06.13	05:45:00	158719.63	158993.43	158377.26	158834.25	450	0	4137
2024.06.13	06:00:00	158814.38	159001.18	157605.48	157646.70	450	0	4137
2024.06.13	06:15:00	157598.51	158019.22	157355.27	157717.71	450	0	4137
2024.06.13	06:30:00	157737.13	158671.51	157642.95	158344.11	450	0	4137
2024.06.13	06:45:00	158410.20	158550.13	157746.83	158084.10	450	0	4137
2024.06.13	07:00:00	158053.39	159035.92	158051.33	158756.81	450	0	4137
2024.06.13	07:15:00	158726.97	159174.83	158363.38	158577.32	450	0	4137
2024.06.13	07:30:00	158593.02	158948.99	158024.38	158209.56	450	0	4137
2024.06.13	07:45:00	158199.78	158759.68	157729.91	158091.39	450	0	4137
2024.06.13	08:00:00	158093.09	158347.62	157653.19	157794.27	450	0	4137
2024.06.13	08:15:00	157796.55	159160.73	157763.58	159121.75	450	0	4137
2024.06.13	08:30:00	159118.63	159134.27	158298.91	158768.33	450	0	4137
2024.06.13	08:45:00	158750.22	159232.30	157858.72	158414.15	450	0	4137
2024.06.13	09:00:00	158421.44	158699.06	156592.49	156608.24	450	0	4137
2024.06.13	09:15:00	156606.10	156620.93	155749.46	156005.08	450	0	4137
2024.06.13	09:30:00	155966.53	156681.15	155754.86	156150.61	450	0	4137
2024.06.13	09:45:00	156159.37	157330.57	155415.12	157099.15	450	0	4137
2024.06.13	10:00:00	157107.96	157688.18	156635.22	156635.22	450	0	4137
2024.06.13	10:15:00	156624.69	156965.85	156118.09	156212.40	450	0	4137
2024.06.13	10:30:00	156241.01	156256.19	155166.28	155658.15	450	0	4137
2024.06.13	10:45:00	155635.88	156076.47	155456.47	155718.44	450	0	4137
2024.06.13	11:00:00	155674.38	156264.75	155608.82	155752.30	450	0	4137
2024.06.13	11:15:00	155727.88	156138.17	155389.08	155536.13	450	0	4137
2024.06.13	11:30:00	155492.93	155574.11	154376.71	154701.14	450	0	4137
2024.06.13	11:45:00	154690.74	154876.75	153809.98	153948.01	450	0	4137
2024.06.13	12:00:00	153927.26	154383.78	153585.69	153747.26	450	0	4137
2024.06.13	12:15:00	153779.28	153838.44	153056.42	153087.44	450	0	4137
2024.06.13	12:30:00	153115.45	153944.56	152928.65	153722.75	450	0	4137
2024.06.13	12:45:00	153772.54	154213.66	153617.65	153975.07	450	0	4137
2024.06.13	13:00:00	154000.08	154479.33	153441.61	153470.29	450	0	4137
2024.06.13	13:15:00	153433.38	153989.29	153242.23	153967.93	450	0	4137
2024.06.13	13:30:00	153954.74	154019.27	153295.95	153758.76	450	0	4137
2024.06.13	13:45:00	153794.07	154157.28	153417.57	153524.33	450	0	4137
2024.06.13	14:00:00	153574.99	154736.29	153469.74	154284.97	450	0	4137
2024.06.13	14:15:00	154272.44	155763.46	154175.30	155728.69	450	0	4137
2024.06.13	14:30:00	155804.09	156584.65	155701.03	156468.47	450	0	4137
2024.06.13	14:45:00	156451.77	156885.60	155993.13	156823.63	450	0	4137
2024.06.13	15:00:00	156831.44	157614.77	156636.27	157110.63	450	0	4137
2024.06.13	15:15:00	157088.94	157162.68	156150.85	156185.99	450	0	4137
2024.06.13	15:30:00	156173.59	156675.21	156092.22	156409.02	450	0	4137
2024.06.13	15:45:00	156402.88	156836.33	156098.04	156290.87	450	0	4137
2024.06.13	16:00:00	156304.47	156387.41	154962.73	155599.16	450	0	4137
2024.06.13	16:15:00	155566.18	155739.51	155085.70	155305.42	450	0	4137
2024.06.13	16:30:00	155268.67	155528.10	154810.58	155201.10	450	0	4137
2024.06.13	16:45:00	155165.45	155455.36	154509.55	154823.06	450	0	4137
2024.06.13	17:00:00	154875.03	154877.00	153779.32	153870.87	450	0	4137
2024.06.13	17:15:00	153881.41	155154.71	153881.41	154979.06	450	0	4137
2024.06.13	17:30:00	155007.18	155068.50	154213.93	154213.93	450	0	4137
2024.06.13	17:45:00	154223.01	154514.81	153840.52	154034.46	450	0	4137
2024.06.13	18:00:00	154043.29	154936.66	153709.21	154767.84	449	0	4137
2024.06.13	18:15:00	154761.17	154781.34	153982.92	154749.33	450	0	4137
2024.06.13	18:30:00	154735.04	154892.27	153907.64	153971.64	450	0	4137
2024.06.13	18:45:00	153982.08	153999.78	153279.83	153443.70	450	0	4137
2024.06.13	19:00:00	153476.25	153601.16	153075.67	153284.53	450	0	4137
2024.06.13	19:15:00	153274.82	153602.40	152629.59	152817.88	449	0	4137
2024.06.13	19:30:00	152830.23	153302.41	152379.58	153122.59	450	0	4137
2024.06.13	19:45:00	153142.17	153693.35	153049.76	153269.14	450	0	4137
2024.06.13	20:00:00	153240.64	153914.31	153181.17	153644.67	450	0	4137
2024.06.13	20:15:00	153649.48	153649.48	152402.38	152493.18	450	0	4137
2024.06.13	20:30:00	152457.70	152855.19	152457.70	152764.28	450	0	4137
2024.06.13	20:45:00	152748.82	152915.43	152147.62	152608.19	450	0	4137
2024.06.13	21:00:00	152568.53	152779.48	152169.36	152508.34	449	0	4137
2024.06.13	21:15:00	152526.27	153230.84	152328.76	153165.31	450	0	4137
2024.06.13	21:30:00	153153.88	153158.68	151964.32	151990.51	450	0	4137
2024.06.13	21:45:00	151958.73	152177.40	151388.50	151554.21	450	0	4137
2024.06.13	22:00:00	151579.91	152067.91	150831.45	151999.09	450	0	4137
2024.06.13	22:15:00	151973.28	152626.33	151885.49	152222.38	449	0	4137
2024.06.13	22:30:00	152253.04	152727.40	151793.39	151931.70	450	0	4137
2024.06.13	22:45:00	151915.83	151928.31	151103.67	151917.55	450	0	4137
2024.06.13	23:00:00	151950.78	152471.24	151443.99	152471.24	450	0	4137
2024.06.13	23:15:00	152471.55	152753.34	152184.86	152377.71	450	0	4137
2024.06.13	23:30:00	152312.13	152543.47	151523.58	151590.10	450	0	4137
2024.06.13	23:45:00	151542.55	151607.72	151087.46	151607.72	450	0	4137
2024.06.14	00:00:00	151598.24	151864.68	150857.12	151319.35	450	0	4137
2024.06.14	00:15:00	151297.96	151569.79	150897.31	150905.90	450	0	4137
2024.06.14	00:30:00	150902.54	151178.45	150218.63	150566.68	449	0	4137
2024.06.14	00:45:00	150605.62	150960.89	150361.57	150511.47	450	0	4137
2024.06.14	01:00:00	150521.81	150739.24	149034.49	149034.49	450	0	4137
2024.06.14	01:15:00	149027.59	149503.07	149001.43	149231.62	450	0	4137
2024.06.14	01:30:00	149224.27	149224.27	147389.19	147449.80	450	0	4137
2024.06.14	01:45:00	147428.81	147977.01	147130.80	147470.96	450	0	4137
2024.06.14	02:00:00	147464.65	147656.44	146647.01	146859.70	450	0	4137
2024.06.14	02:15:00	146840.48	147431.54	146703.92	147338.99	450	0	4137
2024.06.14	02:30:00	147310.29	147595.79	146873.12	146984.47	450	0	4137
2024.06.14	02:45:00	147013.90	147111.06	146390.04	146590.98	450	0	4137
2024.06.14	03:00:00	146611.10	146911.14	146267.56	146315.40	450	0	4137
2024.06.14	03:15:00	146280.87	146665.53	145392.58	146421.92	450	0	4137
2024.06.14	03:30:00	146431.63	146851.12	146337.30	146362.49	450	0	4137
2024.06.14	03:45:00	146397.08	146725.17	145467.15	145635.04	450	0	4137
2024.06.14	04:00:00	145670.16	145869.97	145263.36	145662.89	450	0	4137
2024.06.14	04:15:00	145613.92	146077.89	145086.06	145221.22	450	0	4137
2024.06.14	04:30:00	145199.82	145689.10	144914.53	145546.51	450	0	4137
2024.06.14	04:45:00	145568.73	146123.30	145368.06	145564.57	450	0	4137
2024.06.14	05:00:00	145557.37	146056.37	145361.37	145504.34	450	0	4137
2024.06.14	05:15:00	145468.17	145612.12	144835.40	144972.81	450	0	4137
2024.06.14	05:30:00	144980.61	146332.66	144895.36	146170.30	450	0	4137
2024.06.14	05:45:00	146179.68	147318.12	146134.80	147286.38	450	0	4137
2024.06.14	06:00:00	147286.29	147981.56	147219.87	147604.51	450	0	4137
2024.06.14	06:15:00	147582.57	147866.35	147037.25	147729.68	450	0	4137
2024.06.14	06:30:00	147727.04	148443.27	147671.90	148319.63	450	0	4137
2024.06.14	06:45:00	148333.16	148463.78	147734.25	147804.53	450	0	4137
2024.06.14	07:00:00	147817.97	148649.37	147514.29	148460.61	450	0	4137
2024.06.14	07:15:00	148471.92	149900.35	148222.20	149826.26	450	0	4137
2024.06.14	07:30:00	149826.32	150755.63	149598.60	150730.53	450	0	4137
2024.06.14	07:45:00	150740.95	150967.34	150358.47	150397.66	450	0	4137
2024.06.14	08:00:00	150433.33	151155.00	150384.57	151014.22	450	0	4137
2024.06.14	08:15:00	151029.83	151262.99	150578.55	150629.97	450	0	4137
2024.06.14	08:30:00	150655.71	151076.67	150202.14	151000.45	450	0	4137
2024.06.14	08:45:00	151006.84	152077.26	150712.06	151995.05	450	0	4137
2024.06.14	09:00:00	151969.35	152382.55	151841.72	152041.55	450	0	4137
2024.06.14	09:15:00	152016.32	152064.33	150949.29	151107.66	450	0	4137
2024.06.14	09:30:00	151077.22	151100.89	150132.09	150132.09	450	0	4137
2024.06.14	09:45:00	150152.86	150398.65	149199.07	149912.57	450	0	4137
2024.06.14	10:00:00	149877.08	150248.27	149183.83	149212.43	450	0	4137
2024.06.14	10:15:00	149196.10	149364.73	148910.00	149048.64	450	0	4137
2024.06.14	10:30:00	149045.70	150685.64	148978.04	150573.16	450	0	4137
2024.06.14	10:45:00	150588.22	151384.38	150459.33	151144.99	450	0	4137
2024.06.14	11:00:00	151134.46	151346.14	150200.67	150612.68	450	0	4137
2024.06.14	11:15:00	150556.40	150637.75	149996.57	150289.58	450	0	4137
2024.06.14	11:30:00	150301.08	151045.14	150149.52	150999.19	450	0	4137
2024.06.14	11:45:00	151054.73	151609.73	150929.37	151585.38	450	0	4137
2024.06.14	12:00:00	151596.19	152517.28	151289.37	152433.07	450	0	4137
2024.06.14	12:15:00	152415.33	152439.05	151412.45	151758.07	450	0	4137
2024.06.14	12:30:00	151728.05	152630.22	151639.85	152170.61	450	0	4137
2024.06.14	12:45:00	152228.34	152357.55	151174.96	151198.67	449	0	4137
2024.06.14	13:00:00	151247.72	151459.27	150794.73	151007.66	450	0	4137
2024.06.14	13:15:00	151017.83	151956.76	150786.14	151824.22	450	0	4137
2024.06.14	13:30:00	151800.77	152153.55	151244.12	151496.25	450	0	4137
2024.06.14	13:45:00	151468.04	152049.25	151262.93	151568.29	450	0	4137
2024.06.14	14:00:00	151612.26	151693.09	150640.36	150773.77	450	0	4137
2024.06.14	14:15:00	150777.08	150801.85	150144.70	150545.29	450	0	4137
2024.06.14	14:30:00	150597.79	151822.45	150480.57	151068.50	450	0	4137
2024.06.14	14:45:00	151055.51	151849.22	150954.15	151788.67	450	0	4137
2024.06.14	15:00:00	151798.52	151858.35	151208.52	151480.66	450	0	4137
2024.06.14	15:15:00	151459.55	153316.66	151321.61	153316.66	450	0	4137
2024.06.14	15:30:00	153332.41	153518.73	152745.76	153049.60	450	0	4137
2024.06.14	15:45:00	153057.94	153334.68	152912.23	153042.88	450	0	4137
2024.06.14	16:00:00	153050.12	153136.40	152131.90	152370.12	450	0	4137
2024.06.14	16:15:00	152369.30	152557.77	151738.60	151738.60	450	0	4137
2024.06.14	16:30:00	151745.13	151958.75	151170.58	151269.20	450	0	4137
2024.06.14	16:45:00	151273.42	151358.62	149946.74	150187.88	450	0	4137
2024.06.14	17:00:00	150137.60	151266.78	150041.91	151222.58	450	0	4137
2024.06.14	17:15:00	151199.59	151512.90	150190.09	150190.09	450	0	4137
2024.06.14	17:30:00	150164.54	151060.45	150147.18	150850.29	450	0	4137
2024.06.14	17:45:00	150872.37	150894.85	150083.14	150381.47	450	0	4137
2024.06.14	18:00:00	150375.38	150733.39	149825.36	150640.72	450	0	4137
2024.06.14	18:15:00	150618.07	150908.15	149965.25	150013.39	450	0	4137
2024.06.14	18:30:00	150014.71	150568.00	149972.17	150134.11	450	0	4137
2024.06.14	18:45:00	150127.13	150500.69	149845.35	150063.95	450	0	4137
2024.06.14	19:00:00	150102.40	150628.29	149610.97	149625.05	450	0	4137
2024.06.14	19:15:00	149663.47	149780.83	149139.67	149624.78	450	0	4137
2024.06.14	19:30:00	149617.74	150238.36	149378.36	150150.41	450	0	4137
2024.06.14	19:45:00	150122.62	151218.54	150043.70	151027.02	450	0	4137
2024.06.14	20:00:00	151057.83	151403.42	150336.44	150366.55	450	0	4137
2024.06.14	20:15:00	150373.18	151045.09	150275.42	150662.50	450	0	4137
2024.06.14	20:30:00	150667.36	150776.50	148930.31	148972.78	450	0	4137
2024.06.14	20:45:00	148968.06	149091.24	148406.45	148658.94	450	0	4137
2024.06.14	21:00:00	148600.43	149204.22	148572.25	148808.09	450	0	4137
2024.06.14	21:15:00	148791.53	149375.70	148674.98	148799.22	450	0	4137
2024.06.14	21:30:00	148792.12	148934.42	147922.41	148693.07	449	0	4137
2024.06.14	21:45:00	148642.10	150071.65	148302.91	150039.31	450	0	4137
2024.06.14	22:00:00	150087.09	150442.16	149189.63	149471.10	450	0	4137
2024.06.14	22:15:00	149491.06	150057.88	149245.27	149667.70	450	0	4137
2024.06.14	22:30:00	149642.06	149825.54	148987.52	149695.84	450	0	4137
2024.06.14	22:45:00	149709.27	151195.26	149573.79	150818.84	450	0	4137
2024.06.14	23:00:00	150823.38	151123.93	150477.31	150793.71	450	0	4137
2024.06.14	23:15:00	150755.24	150817.61	149284.34	149318.82	450	0	4137
2024.06.14	23:30:00	149297.01	149421.37	148661.85	149200.34	450	0	4137
2024.06.14	23:45:00	149220.86	149278.95	147698.01	147842.14	450	0	4137
2024.06.15	00:00:00	147852.58	148777.29	147638.53	148157.19	450	0	4137
2024.06.15	00:15:00	148186.08	148537.92	147962.91	148415.93	450	0	4137
2024.06.15	00:30:00	148400.79	148809.80	147733.53	147846.62	450	0	4137
2024.06.15	00:45:00	147836.16	147836.16	147015.80	147313.61	450	0	4137
2024.06.15	01:00:00	147340.49	147340.49	146465.55	146485.69	450	0	4137
2024.06.15	01:15:00	146499.35	146858.35	146110.86	146453.78	450	0	4137
2024.06.15	01:30:00	146455.65	146969.45	146264.44	146321.35	450	0	4137
2024.06.15	01:45:00	146344.45	147128.77	146335.01	146883.11	450	0	4137
2024.06.15	02:00:00	146904.21	147974.55	146503.40	147830.71	449	0	4137
2024.06.15	02:15:00	147821.99	147830.48	146981.33	147493.39	450	0	4137
2024.06.15	02:30:00	147548.59	148130.94	147520.11	147941.34	450	0	4137
2024.06.15	02:45:00	147905.60	148317.16	147747.13	148159.72	450	0	4137
2024.06.15	03:00:00	148141.87	148277.63	147607.37	148277.63	450	0	4137
2024.06.15	03:15:00	148269.09	148435.25	147824.85	148073.25	450	0	4137
2024.06.15	03:30:00	148127.54	148479.82	147351.66	147710.87	450	0	4137
2024.06.15	03:45:00	147735.74	147920.67	146834.19	146997.36	450	0	4137
2024.06.15	04:00:00	147017.00	147630.91	146910.88	146910.88	450	0	4137
2024.06.15	04:15:00	146891.74	147314.70	146813.66	147139.72	450	0	4137
2024.06.15	04:30:00	147118.97	147223.76	146234.70	146346.97	450	0	4137
2024.06.15	04:45:00	146367.65	147138.45	146073.20	147138.45	450	0	4137
2024.06.15	05:00:00	147142.60	147354.95	147027.08	147231.57	450	0	4137
2024.06.15	05:15:00	147283.43	147734.67	147054.52	147595.68	450	0	4137
2024.06.15	05:30:00	147585.25	148797.48	147538.68	148668.23	450	0	4137
2024.06.15	05:45:00	148717.44	148955.07	148332.60	148780.00	450	0	4137
2024.06.15	06:00:00	148737.16	148784.12	147277.84	147968.89	450	0	4137
2024.06.15	06:15:00	147949.79	148161.43	147492.13	147689.85	450	0	4137
2024.06.15	06:30:00	147729.81	148200.49	147330.15	147731.55	450	0	4137
2024.06.15	06:45:00	147755.87	147783.09	146925.47	147255.87	450	0	4137
2024.06.15	07:00:00	147317.75	147668.14	146952.10	147668.14	450	0	4137
2024.06.15	07:15:00	147670.20	148376.54	147522.04	148268.28	450	0	4137
2024.06.15	07:30:00	148259.08	148516.01	147865.14	148170.89	450	0	4137
2024.06.15	07:45:00	148177.51	149120.67	148124.60	148745.62	449	0	4137
2024.06.15	08:00:00	148716.27	149257.25	148594.79	149257.25	450	0	4137
2024.06.15	08:15:00	149219.92	150318.06	149144.28	150253.26	450	0	4137
2024.06.15	08:30:00	150219.98	150855.86	149854.36	150445.14	450	0	4137
2024.06.15	08:45:00	150406.11	150482.98	149242.31	149610.72	450	0	4137
2024.06.15	09:00:00	149587.23	149631.14	148590.73	148680.91	450	0	4137
2024.06.15	09:15:00	148727.92	149644.86	148608.24	149407.13	449	0	4137
2024.06.15	09:30:00	149387.19	149843.68	148920.38	149662.18	450	0	4137
2024.06.15	09:45:00	149673.19	149777.46	149244.72	149650.28	450	0	4137
2024.06.15	10:00:00	149650.09	149650.09	148711.27	149111.68	449	0	4137
2024.06.15	10:15:00	149092.03	149874.84	148880.21	149819.16	450	0	4137
2024.06.15	10:30:00	149796.32	150178.47	149558.92	149809.33	450	0	4137
2024.06.15	10:45:00	149803.77	149803.77	148866.38	149296.96	450	0	4137
2024.06.15	11:00:00	149259.89	149550.46	148987.12	149355.75	450	0	4137
2024.06.15	11:15:00	149321.95	150741.73	149162.14	150555.78	450	0	4137
2024.06.15	11:30:00	150544.38	151153.51	150408.22	151099.37	450	0	4137
2024.06.15	11:45:00	151106.26	151547.21	150702.27	151334.14	450	0	4137
2024.06.15	12:00:00	151366.73	151515.13	150895.76	151478.91	450	0	4137
2024.06.15	12:15:00	151452.08	151526.50	150738.58	150924.70	450	0	4137
2024.06.15	12:30:00	150912.78	151475.81	150546.65	150754.81	450	0	4137
2024.06.15	12:45:00	150744.95	150995.56	150351.93	150909.29	450	0	4137
2024.06.15	13:00:00	150891.65	151813.32	150860.81	151723.91	450	0	4137
2024.06.15	13:15:00	151705.30	152248.87	151622.41	151803.93	450	0	4137
2024.06.15	13:30:00	151823.63	153399.44	151563.10	153399.44	450	0	4137
2024.06.15	13:45:00	153397.61	153797.62	152381.03	152413.64	450	0	4137
2024.06.15	14:00:00	152394.03	152720.72	151365.94	151365.94	450	0	4137
2024.06.15	14:15:00	151356.25	152562.34	151245.82	152543.48	450	0	4137
2024.06.15	14:30:00	152499.42	152549.46	151649.60	152460.88	450	0	4137
2024.06.15	14:45:00	152450.73	152530.26	151733.01	152252.80	450	0	4137
2024.06.15	15:00:00	152226.45	152590.50	151275.01	151383.48	450	0	4137
2024.06.15	15:15:00	151368.64	151633.14	150917.17	151314.78	450	0	4137
2024.06.15	15:30:00	151294.32	151636.82	150856.62	151130.37	449	0	4137
2024.06.15	15:45:00	151129.66	151465.48	150371.62	150603.03	450	0	4137
2024.06.15	16:00:00	150600.06	151124.38	150220.69	150868.40	450	0	4137
2024.06.15	16:15:00	150849.74	151799.41	150608.10	151538.45	450	0	4137
2024.06.15	16:30:00	151524.68	151639.79	150682.57	151639.79	450	0	4137
2024.06.15	16:45:00	151621.37	151653.21	150893.39	151020.17	450	0	4137
2024.06.15	17:00:00	151036.99	151152.81	150021.28	150173.38	450	0	4137
2024.06.15	17:15:00	150184.71	150684.05	149972.56	150057.34	450	0	4137
2024.06.15	17:30:00	150051.00	150489.49	149638.12	150361.94	449	0	4137
2024.06.15	17:45:00	150391.56	151443.43	150258.65	151443.43	450	0	4137
2024.06.15	18:00:00	151479.02	151779.34	150974.08	151497.62	450	0	4137
2024.06.15	18:15:00	151510.61	151606.46	150993.84	151033.71	450	0	4137
2024.06.15	18:30:00	151070.77	151155.77	150325.01	150777.15	449	0	4137
2024.06.15	18:45:00	150759.85	151675.07	150717.85	151356.52	450	0	4137
2024.06.15	19:00:00	151357.91	151743.25	150846.00	151161.05	450	0	4137
2024.06.15	19:15:00	151177.29	151663.67	151021.38	151155.22	450	0	4137
2024.06.15	19:30:00	151122.04	151371.81	150308.74	150435.50	450	0	4137
2024.06.15	19:45:00	150404.62	150428.82	149036.49	149515.81	450	0	4137
2024.06.15	20:00:00	149508.39	149806.73	148763.29	148768.86	450	0	4137
2024.06.15	20:15:00	148779.21	149290.40	148050.87	149197.19	450	0	4137
2024.06.15	20:30:00	149183.07	149910.49	148721.38	149010.97	450	0	4137
2024.06.15	20:45:00	149036.30	149687.45	148568.88	149288.99	450	0	4137
2024.06.15	21:00:00	149301.79	149334.00	148694.25	149096.46	450	0	4137
2024.06.15	21:15:00	149081.33	149311.73	148521.91	149181.57	450	0	4137
2024.06.15	21:30:00	149200.86	150196.39	149087.55	149821.95	450	0	4137
2024.06.15	21:45:00	149796.06	149796.06	149152.55	149279.97	450	0	4137
2024.06.15	22:00:00	149272.56	149272.91	148205.95	148443.93	450	0	4137
2024.06.15	22:15:00	148496.46	149185.92	148301.82	148566.19	450	0	4137
2024.06.15	22:30:00	148559.56	148631.74	147598.33	147724.00	450	0	4137
2024.06.15	22:45:00	147704.53	147719.35	146868.43	147339.35	450	0	4137
2024.06.15	23:00:00	147275.45	148397.64	147199.16	148271.93	450	0	4137
2024.06.15	23:15:00	148274.08	148926.75	147874.78	148926.75	450	0	4137
2024.06.15	23:30:00	148916.18	150397.58	148892.86	150131.42	450	0	4137
2024.06.15	23:45:00	150135.30	150615.53	150029.44	150443.53	450	0	4137
2024.06.16	00:00:00	150473.47	150848.91	149381.04	149396.15	450	0	4137
2024.06.16	00:15:00	149375.21	149427.57	148680.25	148994.11	450	0	4137
2024.06.16	00:30:00	148958.71	149304.70	148370.52	148791.83	450	0	4137
2024.06.16	00:45:00	148816.41	149117.48	148189.79	148190.23	450	0	4137
2024.06.16	01:00:00	148194.54	148854.74	147865.40	147981.07	450	0	4137
2024.06.16	01:15:00	147997.78	148182.25	147620.81	147744.42	349	0	4137
2024.06.16	01:30:00	147708.38	147982.91	147103.31	147373.87	450	0	4137
2024.06.16	01:45:00	147424.91	148142.03	147345.02	147893.23	450	0	4137
2024.06.16	02:00:00	147881.76	147932.31	147064.81	147165.01	450	0	4137
2024.06.16	02:15:00	147164.04	147697.40	147079.48	147252.18	450	0	4137
2024.06.16	02:30:00	147250.99	147858.43	146893.76	146894.78	450	0	4137
2024.06.16	02:45:00	146923.95	147432.32	146673.98	147284.99	450	0	4137
2024.06.16	03:00:00	147291.67	147390.22	146967.99	147210.18	450	0	4137
2024.06.16	03:15:00	147249.82	147605.43	146967.75	147275.47	450	0	4137
2024.06.16	03:30:00	147265.02	148189.46	146923.09	148032.72	450	0	4137
2024.06.16	03:45:00	148059.05	148410.66	147553.94	148360.66	450	0	4137
2024.06.16	04:00:00	148400.99	149481.27	148274.68	149481.27	450	0	4137
2024.06.16	04:15:00	149454.30	150219.32	149335.91	150071.56	450	0	4137
2024.06.16	04:30:00	150110.33	150183.50	148998.44	149331.07	450	0	4137
2024.06.16	04:45:00	149336.45	149646.84	149193.14	149541.12	450	0	4137
